Seed,Red Giants,Yellow Giants,White Giants,Blue Giants
36181785,1,0,1,1
36181986,1,0,1,1
36183506,1,1,0,1
36183907,1,1,0,1
36184392,1,1,0,1
36185311,1,1,0,1
36185843,1,1,0,1
36186146,1,1,0,1
36187083,1,1,0,1
36187512,1,1,0,1
36187741,1,1,0,1
36188464,1,0,1,1
36189695,1,1,0,1
36189863,1,0,1,1
36190259,1,1,0,1
36190362,1,0,1,1
36190917,1,1,0,1
36191197,1,1,0,1
36191761,1,0,1,1
36192419,1,0,1,1
36193435,1,0,1,1
36193468,1,0,1,1
36193659,1,0,1,1
36194317,1,0,1,1
36194522,1,1,0,1
36194611,1,0,1,1
36194909,1,1,0,1
36194942,1,1,0,1
36195469,1,0,1,1
36196061,1,0,1,1
36197302,1,0,1,1
36197558,1,1,0,1
36198486,1,1,0,1
36198971,1,0,1,1
36199200,1,0,1,1
36199993,1,0,1,1
36200049,1,1,0,1
36200632,1,0,1,1
36201947,1,0,1,1
36202581,1,0,1,1
36204078,1,1,0,1
36204372,1,1,0,1
36204479,1,1,0,1
36205543,1,0,1,1
36205585,1,1,0,1
36206224,1,1,0,1
36206312,1,1,0,1
36206653,1,1,0,1
36206825,1,1,0,1
36207707,1,0,1,1
36207781,1,1,0,1
36208117,1,1,0,1
36208327,1,0,1,1
36208467,1,0,1,1
36208761,1,1,0,1
36209605,1,0,1,1
36210258,1,1,0,1
36210426,1,1,0,1
36210654,1,0,1,1
36211503,1,0,1,1
36211708,1,1,0,1
36213033,1,0,1,1
36213131,1,1,0,1
36213210,1,0,1,1
36213341,1,1,0,1
36214003,1,1,0,1
36215155,1,0,1,1
36215220,1,0,1,1
36215332,1,1,0,1
36215943,1,1,0,1
36216064,1,0,1,1
36216386,1,0,1,1
36216745,1,0,1,1
36217230,1,1,0,1
36217580,1,1,0,1
36217888,1,1,0,1
36218252,1,1,0,1
36218284,1,0,1,1
36219054,1,0,1,1
36219889,1,1,0,1
36220136,1,1,0,1
36222183,1,0,1,1
36222566,1,0,1,1
36224436,1,0,1,1
36224604,1,0,1,1
36225513,1,0,1,1
36225541,1,1,0,1
36226376,1,0,1,1
36226791,1,0,1,1
36227178,1,1,0,1
36227449,1,0,1,1
36228274,1,1,0,1
36228689,1,0,1,1
36228703,1,0,1,1
36229347,1,0,1,1
36230191,1,1,0,1
36230396,1,0,1,1
36231460,1,1,0,1
36232728,1,1,0,1
36233400,1,1,0,1
36234235,1,0,1,1
36235074,1,1,1,0
36235172,1,1,0,1
36236809,1,1,0,1
36237523,1,0,1,1
36238050,1,0,1,1
36239752,1,0,1,1
36239831,1,1,0,1
36240055,0,1,1,1
36240139,1,1,0,1
36240256,1,0,1,1
36241356,1,0,1,1
36241650,1,0,1,1
36241869,1,0,1,1
36242308,1,0,1,1
36244430,1,1,0,1
36244528,1,0,1,1
36245255,1,0,1,1
36245913,1,0,1,1
36246533,1,0,1,1
36246617,1,1,0,1
36247377,1,1,0,1
36247914,1,0,1,1
36247965,1,0,1,1
36248581,1,1,0,1
36249686,1,0,1,1
36250689,1,1,0,1
36251006,1,0,1,1
36251258,1,0,1,1
36254816,1,1,0,1
36254970,1,0,1,1
36255660,1,0,1,1
36257736,1,0,1,1
36257810,1,1,0,1
36259494,1,0,1,1
36259825,1,1,0,1
36260338,1,1,0,1
36260786,1,0,1,1
36261924,1,1,0,1
36262759,1,1,0,1
36262875,1,1,0,1
36264214,1,0,1,1
36265333,1,1,0,1
36265669,1,1,0,1
36266429,1,1,0,1
36266620,1,1,0,1
36268915,1,0,1,1
36269055,1,1,0,1
36270048,1,0,1,1
36270585,1,0,1,1
36271555,1,1,0,1
36271723,1,1,0,1
36273630,1,1,0,1
36273919,1,1,0,1
36274936,1,0,1,1
36274973,1,0,1,1
36275841,1,1,0,1
36276606,1,0,1,1
36278844,1,1,0,1
36279679,1,0,1,1
36279847,1,0,1,1
36282086,1,1,0,1
36282156,1,0,1,1
36284450,1,0,1,1
36284567,1,0,1,1
36286115,1,1,0,1
36286670,1,1,0,1
36286880,1,1,0,1
36288475,1,1,0,1
36289324,1,1,0,1
36289478,1,0,1,1
36289646,1,0,1,1
36290919,1,0,1,1
36290952,1,1,0,1
36291413,1,0,1,1
36291782,1,1,0,1
36292169,1,1,0,1
36292589,1,1,0,1
36294361,1,1,0,1
36295844,1,1,0,1
36298740,1,0,1,1
36300275,1,0,1,1
36301217,1,0,1,1
36301982,1,1,0,1
36302322,1,1,0,1
36302807,1,1,0,1
36303157,1,0,1,1
36304346,1,0,1,1
36305526,1,0,1,1
36306184,1,0,1,1
36306753,1,0,1,1
36308707,1,0,1,1
36309327,1,1,0,1
36309341,1,1,0,1
36309383,1,0,1,1
36310013,1,1,0,1
36313422,1,1,0,1
36313758,1,0,1,1
36313800,1,0,1,1
36315227,1,1,0,1
36315889,1,1,0,1
36317167,1,1,0,1
36317302,1,1,0,1
36317801,1,0,1,1
36318338,1,0,1,1
36319140,1,1,0,1
36320194,1,0,1,1
36320236,1,0,1,1
36320278,1,0,1,1
36320576,1,1,0,1
36321584,1,1,0,1
36322218,1,0,1,1
36322810,1,1,0,1
36323053,1,1,0,1
36323221,1,1,0,1
36325086,1,1,0,1
36326933,1,1,0,1
36327768,1,0,1,1
36328239,1,0,1,1
36329013,1,1,0,1
36329909,1,0,1,1
36331849,1,0,1,1
36332147,1,1,0,1
36332684,1,1,0,1
36335174,1,1,0,1
36337399,1,0,1,1
36338033,1,1,0,1
36339973,1,1,0,1
36340160,1,1,0,1
36340645,1,1,0,1
36341480,1,0,1,1
36341778,1,1,0,1
36342119,1,0,1,1
36344087,1,1,0,1
36344353,1,1,0,1
36344670,1,1,0,1
36345071,1,1,0,1
36346027,1,1,0,1
36346829,1,0,1,1
36347202,1,0,1,1
36347468,1,0,1,1
36349604,1,1,0,1
36350276,1,1,0,1
36350910,1,0,1,1
36351376,1,1,0,1
36351913,1,1,0,1
36353405,1,0,1,1
36353680,1,0,1,1
36354151,1,0,1,1
36355658,1,1,0,1
36356460,1,0,1,1
36356465,1,1,0,1
36357094,1,1,0,1
36358153,1,1,0,1
36358657,1,0,1,1
36358871,1,0,1,1
36359874,1,1,0,1
36360541,1,0,1,1
36360709,1,0,1,1
36360839,1,1,0,1
36361609,1,1,0,1
36363782,1,0,1,1
36364356,1,1,0,1
36365088,1,1,0,1
36365890,1,0,1,1
36366296,1,0,1,1
36366725,1,1,0,1
36366893,1,1,0,1
36367131,1,1,0,1
36367527,1,0,1,1
36368031,1,0,1,1
36368185,1,0,1,1
36368614,1,0,1,1
36368833,1,1,0,1
36369034,1,1,0,1
36370834,1,1,0,1
36371361,1,1,0,1
36372779,1,1,0,1
36374719,1,1,0,1
36375521,1,0,1,1
36375983,1,0,1,1
36377461,1,0,1,1
36378296,1,1,0,1
36378590,1,0,1,1
36379770,1,0,1,1
36380437,1,1,0,1
36382195,1,0,1,1
36382349,1,0,1,1
36382843,1,0,1,1
36382988,1,0,1,1
36383935,1,1,0,1
36384317,1,1,0,1
36384760,1,1,0,1
36384975,1,1,0,1
36385320,1,0,1,1
36385954,1,1,0,1
36387726,1,1,0,1
36388146,1,1,0,1
36388804,1,0,1,1
36389401,1,0,1,1
36389466,1,0,1,1
36389531,1,1,0,1
36389699,1,1,0,1
36391756,1,1,0,1
36391840,1,1,0,1
36392474,1,0,1,1
36393258,1,0,1,1
36393276,1,1,0,1
36394102,1,1,0,1
36394923,1,1,0,1
36395156,1,0,1,1
36395422,1,0,1,1
36395585,1,1,0,1
36395879,1,0,1,1
36397525,1,1,0,1
36397674,1,0,1,1
36397726,1,1,0,1
36398141,1,0,1,1
36398332,1,0,1,1
36399195,1,1,0,1
36399330,1,1,0,1
36400137,1,1,0,1
36400417,1,1,0,1
36402040,1,0,1,1
36402674,1,0,1,1
36402949,1,0,1,1
36404213,1,0,1,1
36404381,1,0,1,1
36404717,1,1,0,1
36406153,1,0,1,1
36406988,1,1,0,1
36407156,1,1,0,1
36408560,1,0,1,1
36408760,1,1,0,1
36409152,1,0,1,1
36409166,1,0,1,1
36409768,1,1,0,1
36410029,1,1,0,1
36410239,1,1,0,1
36411050,1,1,0,1
36411535,1,0,1,1
36411946,1,1,0,1
36412342,1,0,1,1
36413000,1,0,1,1
36413177,1,1,0,1
36413620,1,0,1,1
36413844,1,1,1,0
36414012,1,0,1,1
36414278,1,0,1,1
36415122,1,1,0,1
36415518,1,0,1,1
36415952,1,1,0,1
36416176,1,0,1,1
36416423,1,0,1,1
36416829,1,1,0,1
36417640,1,1,0,1
36417971,1,1,0,1
36418093,1,0,1,1
36418391,1,1,0,1
36418727,1,1,0,1
36419123,1,0,1,1
36420868,1,1,0,1
36422808,1,1,0,1
36423405,1,0,1,1
36423442,1,0,1,1
36424249,1,1,0,1
36424277,1,1,0,1
36426217,1,1,0,1
36426707,1,1,0,1
36427010,1,0,1,1
36427024,1,1,0,1
36428288,1,0,1,1
36429113,1,0,1,1
36429528,1,0,1,1
36429664,1,0,1,1
36430186,1,0,1,1
36431688,1,1,0,1
36431772,1,0,1,1
36431860,1,1,0,1
36432439,1,1,0,1
36432966,1,1,0,1
36433073,1,0,1,1
36433362,1,0,1,1
36433544,1,1,0,1
36434206,1,1,0,1
36434864,1,1,0,1
36436571,1,1,0,1
36437788,1,1,0,1
36437933,1,0,1,1
36438623,1,0,1,1
36440465,1,1,0,1
36441197,1,1,0,1
36441249,1,0,1,1
36441962,1,0,1,1
36442489,1,0,1,1
36442704,1,0,1,1
36443147,1,0,1,1
36444443,1,0,1,1
36446528,1,1,0,1
36446710,1,1,0,1
36446943,1,1,0,1
36447083,1,1,0,1
36448650,1,0,1,1
36448725,1,0,1,1
36448874,1,1,0,1
36448893,1,0,1,1
36448967,1,0,1,1
36450828,1,1,0,1
36451099,1,0,1,1
36451430,1,1,0,1
36452050,1,1,0,1
36452708,1,1,0,1
36453715,1,1,0,1
36453948,1,1,0,1
36454830,1,0,1,1
36455655,1,1,0,1
36456313,1,1,0,1
36456653,1,0,1,1
36456849,1,1,0,1
36457017,1,1,0,1
36457619,1,0,1,1
36457684,1,0,1,1
36458146,1,0,1,1
36458738,1,0,1,1
36460426,1,1,0,1
36460538,1,1,0,1
36460991,1,0,1,1
36461177,1,1,0,1
36463714,1,1,0,1
36464307,1,0,1,1
36464372,0,1,1,1
36464624,1,0,1,1
36464843,1,1,0,1
36464899,1,0,1,1
36466060,1,1,0,1
36466396,1,1,0,1
36466480,1,1,0,1
36466713,1,1,0,1
36466946,1,1,1,0
36467954,1,0,1,1
36468616,1,1,0,1
36468807,1,1,0,1
36469255,1,0,1,1
36469689,1,1,0,1
36469726,1,0,1,1
36469889,1,1,0,1
36470738,1,0,1,1
36471335,1,0,1,1
36471377,1,0,1,1
36471396,1,0,1,1
36471811,1,1,0,1
36473294,1,0,1,1
36473634,1,1,0,1
36474572,1,0,1,1
36474758,1,1,0,1
36476111,1,1,0,1
36476745,1,0,1,1
36477855,1,0,1,1
36478685,1,0,1,1
36478886,1,0,1,1
36479520,1,1,0,1
36479688,1,1,0,1
36481577,1,1,0,1
36484072,1,1,0,1
36484594,1,0,1,1
36484860,1,0,1,1
36485574,1,1,0,1
36485742,1,1,0,1
36485802,1,1,0,1
36486255,1,0,1,1
36486376,1,0,1,1
36487481,1,1,0,1
36488316,1,0,1,1
36488997,1,1,0,1
36489202,1,0,1,1
36489291,1,1,0,1
36489655,1,1,0,1
36490256,1,1,0,1
36490480,1,0,1,1
36490625,1,0,1,1
36490895,1,1,0,1
36490914,1,1,0,1
36491823,1,0,1,1
36492602,1,1,0,1
36493036,1,0,1,1
36493432,1,1,0,1
36494337,1,0,1,1
36495340,1,1,0,1
36495769,1,1,0,1
36496175,1,0,1,1
36496212,1,1,0,1
36496436,1,1,0,1
36497112,1,1,0,1
36497947,1,0,1,1
36498115,1,0,1,1
36498343,1,0,1,1
36498586,1,0,1,1
36498884,1,1,0,1
36500008,1,1,0,1
36501002,1,0,1,1
36502326,1,1,0,1
36502690,1,1,0,1
36502998,1,1,0,1
36503301,1,1,0,1
36504122,1,0,1,1
36504504,1,0,1,1
36504803,1,1,0,1
36504971,1,1,0,1
36505339,1,0,1,1
36506743,1,1,0,1
36507163,1,0,1,1
36507377,1,0,1,1
36507461,1,1,0,1
36507578,1,0,1,1
36507746,1,0,1,1
36508380,1,1,0,1
36508515,1,1,0,1
36508739,1,1,0,1
36508870,1,1,0,1
36508944,1,0,1,1
36509294,1,1,0,1
36509378,1,1,0,1
36509397,1,1,0,1
36509998,1,1,0,1
36510222,1,0,1,1
36510427,1,1,0,1
36512092,1,1,0,1
36512344,1,1,0,1
36512629,1,1,0,1
36512927,1,0,1,1
36513641,1,0,1,1
36513893,1,0,1,1
36515236,1,0,1,1
36515772,1,1,0,1
36515870,1,1,0,1
36515898,1,1,0,1
36515982,1,1,0,1
36516299,1,1,0,1
36517008,1,0,1,1
36517176,1,0,1,1
36517712,1,0,1,1
36518505,1,1,0,1
36518818,1,1,0,1
36520371,1,0,1,1
36520403,1,1,0,1
36521555,1,1,0,1
36522064,1,0,1,1
36522777,1,1,0,1
36523183,1,0,1,1
36524032,1,1,0,1
36524125,1,0,1,1
36525081,1,0,1,1
36525925,1,1,0,1
36526639,1,0,1,1
36526807,1,0,1,1
36526979,1,0,1,1
36527441,1,1,0,1
36531186,1,1,0,1
36531988,1,0,1,1
36532828,1,0,1,1
36533663,1,1,0,1
36534297,1,0,1,1
36535160,1,1,0,1
36536237,1,0,1,1
36537072,1,1,0,1
36537608,1,1,0,1
36538247,1,1,0,1
36538560,1,1,0,1
36538676,1,1,0,1
36538877,1,1,0,1
36540784,1,1,0,1
36541619,1,0,1,1
36542421,1,1,0,1
36542925,1,0,1,1
36543928,1,0,1,1
36545397,1,1,0,1
36545700,1,0,1,1
36545868,1,0,1,1
36547085,1,0,1,1
36549725,1,0,1,1
36551241,1,1,0,1
36551255,1,1,0,1
36553498,1,0,1,1
36553773,1,0,1,1
36553992,1,1,0,1
36554090,1,0,1,1
36556133,1,1,0,1
36557439,1,0,1,1
36557989,1,1,0,1
36558036,1,1,0,1
36558162,1,1,0,1
36558246,1,1,0,1
36559878,1,1,0,1
36560251,1,0,1,1
36560568,1,0,1,1
36560680,1,0,1,1
36562490,1,1,0,1
36564640,1,1,0,1
36564929,1,0,1,1
36564999,1,1,0,1
36566389,1,0,1,1
36569024,1,0,1,1
36569430,1,0,1,1
36569644,1,1,0,1
36570479,1,0,1,1
36570717,1,1,0,1
36571645,1,1,0,1
36571962,1,1,0,1
36572121,1,1,0,1
36572620,1,0,1,1
36574560,1,0,1,1
36577139,1,0,1,1
36577335,1,1,0,1
36577605,1,1,0,1
36578939,1,1,0,1
36579275,1,1,0,1
36582554,1,0,1,1
36582684,1,1,0,1
36582913,1,0,1,1
36584960,1,1,0,1
36585930,1,0,1,1
36589540,1,0,1,1
36589559,1,0,1,1
36591331,1,1,0,1
36591564,1,1,0,1
36594223,1,1,0,1
36594792,1,1,0,1
36594927,1,1,0,1
36596037,1,0,1,1
36597030,1,0,1,1
36597851,1,1,0,1
36598042,1,1,0,1
36602347,1,0,1,1
36602753,1,1,0,1
36602767,1,0,1,1
36605192,1,0,1,1
36606027,1,1,0,1
36606195,1,1,0,1
36607967,1,1,0,1
36608970,1,0,1,1
36609245,1,0,1,1
36609562,1,0,1,1
36609837,1,0,1,1
36612384,1,1,0,1
36613517,1,1,0,1
36614226,1,1,0,1
36616040,1,0,1,1
36617015,1,0,1,1
36617598,1,1,0,1
36618232,1,0,1,1
36619370,1,1,0,1
36620373,1,0,1,1
36620746,1,1,0,1
36621982,1,1,0,1
36622313,1,1,0,1
36622947,1,1,0,1
36623278,1,0,1,1
36624542,1,1,0,1
36625722,1,0,1,1
36627196,1,1,0,1
36627229,1,1,0,1
36628031,1,0,1,1
36628670,1,0,1,1
36632140,1,0,1,1
36633357,1,1,0,1
36633595,1,1,0,1
36633912,1,1,0,1
36634052,1,0,1,1
36634229,1,1,0,1
36634719,1,1,0,1
36634887,1,1,0,1
36635642,1,0,1,1
36636659,1,1,0,1
36636827,1,1,0,1
36638431,1,1,0,1
36640157,1,1,0,1
36641374,1,0,1,1
36642008,1,1,0,1
36642545,1,1,0,1
36643333,1,1,0,1
36643557,1,0,1,1
36643683,1,0,1,1
36643986,1,0,1,1
36644783,1,0,1,1
36645623,1,0,1,1
36645679,1,1,0,1
36646290,1,1,0,1
36646425,1,1,0,1
36646733,1,0,1,1
36647092,1,0,1,1
36647712,1,1,0,1
36649060,1,0,1,1
36650804,1,0,1,1
36651341,1,0,1,1
36651471,1,1,0,1
36651639,1,1,0,1
36651784,1,0,1,1
36652101,1,0,1,1
36653579,1,1,0,1
36653831,1,1,0,1
36653948,1,1,0,1
36654232,1,1,0,1
36654414,1,0,1,1
36654582,1,0,1,1
36655855,1,0,1,1
36656723,1,0,1,1
36657525,1,1,0,1
36658621,1,0,1,1
36660519,1,1,0,1
36660743,1,0,1,1
36660920,1,1,0,1
36661270,1,1,0,1
36661401,1,0,1,1
36661830,1,0,1,1
36662744,1,0,1,1
36663579,1,1,0,1
36664782,1,1,1,0
36666997,1,1,0,1
36667123,1,1,0,1
36668093,1,0,1,1
36669096,1,1,0,1
36669646,1,1,0,1
36670700,1,0,1,1
36670868,1,1,0,1
36672235,1,0,1,1
36672650,1,1,0,1
36673284,1,1,0,1
36673475,1,0,1,1
36673480,1,1,0,1
36673643,1,0,1,1
36674114,1,0,1,1
36674982,1,1,0,1
36675150,1,1,0,1
36675285,1,1,0,1
36675784,1,0,1,1
36675826,1,1,0,1
36676176,1,1,0,1
36676880,1,0,1,1
36678587,1,0,1,1
36680331,1,1,0,1
36680499,1,1,0,1
36682271,1,1,0,1
36682696,1,1,0,1
36683181,1,1,0,1
36683274,1,0,1,1
36683745,1,0,1,1
36683866,1,1,0,1
36685270,1,0,1,1
36685415,1,1,0,1
36686217,1,1,0,1
36687994,1,0,1,1
36688148,1,1,0,1
36688577,1,1,0,1
36689174,1,1,0,1
36689388,1,1,0,1
36689701,1,1,0,1
36690018,1,1,0,1
36690130,1,1,0,1
36690494,1,1,0,1
36690699,1,0,1,1
36691319,1,0,1,1
36691748,1,0,1,1
36691753,1,1,0,1
36691977,1,0,1,1
36692392,1,1,0,1
36692704,1,0,1,1
36693670,1,1,0,1
36694066,1,0,1,1
36694211,1,1,0,1
36694271,1,1,0,1
36694407,1,0,1,1
36694929,1,1,0,1
36695773,1,0,1,1
36695862,1,1,0,1
36696016,1,1,0,1
36696179,1,1,0,1
36696188,1,1,0,1
36696431,1,0,1,1
36697620,1,1,0,1
36697671,1,0,1,1
36698329,1,0,1,1
36698711,1,0,1,1
36701500,1,1,0,1
36702335,1,0,1,1
36702867,1,1,0,1
36703100,1,1,0,1
36704476,1,0,1,1
36704914,1,0,1,1
36706416,1,0,1,1
36706836,1,0,1,1
36707573,1,0,1,1
36708319,1,1,0,1
36709191,1,1,0,1
36710441,1,0,1,1
36711131,1,1,0,1
36711910,1,0,1,1
36712017,1,1,0,1
36714461,1,1,0,1
36715077,1,1,0,1
36715119,1,1,0,1
36715865,1,1,0,1
36716098,1,1,0,1
36716849,1,1,0,1
36717987,1,0,1,1
36718519,1,0,1,1
36718822,1,1,0,1
36720813,1,1,0,1
36721242,1,1,0,1
36721331,1,0,1,1
36721396,1,0,1,1
36721900,1,1,0,1
36722469,1,1,0,1
36722870,1,1,0,1
36723537,1,0,1,1
36724022,1,0,1,1
36725645,1,0,1,1
36725920,1,0,1,1
36726480,1,1,0,1
36726578,1,0,1,1
36726764,1,1,0,1
36727492,1,0,1,1
36728588,1,1,0,1
36729474,1,1,0,1
36729511,1,1,0,1
36729525,1,0,1,1
36729539,1,1,0,1
36731027,1,0,1,1
36732282,1,1,0,1
36733970,1,0,1,1
36734203,1,1,0,1
36734474,1,1,0,1
36734861,1,1,0,1
36736101,1,1,0,1
36736139,1,1,0,1
36736269,1,1,0,1
36737379,1,1,0,1
36737398,1,1,0,1
36737715,1,1,0,1
36738037,1,1,0,1
36738261,1,0,1,1
36739086,1,1,0,1
36739525,1,0,1,1
36740173,1,0,1,1
36740383,1,1,1,0
36741297,1,0,1,1
36741763,1,1,0,1
36742300,1,1,0,1
36742598,1,0,1,1
36743400,1,1,0,1
36743764,1,0,1,1
36744179,1,1,0,1
36744608,1,1,0,1
36745364,1,1,0,1
36745448,1,1,0,1
36745662,1,0,1,1
36745765,1,1,0,1
36747178,1,0,1,1
36747514,1,1,0,1
36747682,1,1,0,1
36748442,1,1,0,1
36749160,1,1,0,1
36750088,1,0,1,1
36750564,1,0,1,1
36750867,1,0,1,1
36751884,1,1,0,1
36751968,1,1,0,1
36752047,1,1,0,1
36752462,1,0,1,1
36752686,1,1,0,1
36752863,1,1,0,1
36753703,1,1,0,1
36754183,1,0,1,1
36754458,1,0,1,1
36754500,1,0,1,1
36754603,1,1,0,1
36755172,1,1,0,1
36755223,1,1,0,1
36755881,1,1,0,1
36756482,1,1,0,1
36757345,1,0,1,1
36758129,1,1,0,1
36758446,1,1,0,1
36758828,1,1,0,1
36759243,1,0,1,1
36759248,1,1,0,1
36760125,1,1,0,1
36760521,1,1,0,1
36760661,1,0,1,1
36762028,1,0,1,1
36762298,1,0,1,1
36762662,1,1,0,1
36763968,1,0,1,1
36764266,1,1,0,1
36764350,1,1,0,1
36764434,1,1,0,1
36766864,1,0,1,1
36766911,1,1,0,1
36769028,1,0,1,1
36769233,1,1,0,1
36769317,1,0,1,1
36769686,1,0,1,1
36770306,1,0,1,1
36770320,1,1,0,1
36771150,1,1,0,1
36771458,1,0,1,1
36771789,1,1,0,1
36772204,1,0,1,1
36773048,1,1,0,1
36773067,1,1,0,1
36773389,1,1,0,1
36773911,1,0,1,1
36774326,1,1,0,1
36774984,1,1,0,1
36775189,1,0,1,1
36775837,1,1,0,1
36776374,1,1,0,1
36777087,1,0,1,1
36777931,1,1,0,1
36778948,1,0,1,1
36781089,1,0,1,1
36783663,1,1,0,1
36785328,1,1,0,1
36785972,1,1,0,1
36786140,1,1,0,1
36786168,1,0,1,1
36786541,1,0,1,1
36788747,1,0,1,1
36788975,1,1,0,1
36789213,1,1,0,1
36789759,1,0,1,1
36790892,1,1,0,1
36792170,1,1,0,1
36792375,1,0,1,1
36793471,1,0,1,1
36794600,1,0,1,1
36795920,1,0,1,1
36798452,1,1,0,1
36798853,1,1,0,1
36799609,1,1,0,1
36799949,1,0,1,1
36800453,1,0,1,1
36800784,1,1,0,1
36801111,1,1,0,1
36802892,1,1,0,1
36803200,1,0,1,1
36803559,1,0,1,1
36804473,1,1,0,1
36804930,1,1,0,1
36805131,1,1,0,1
36805527,1,0,1,1
36808512,1,0,1,1
36809338,1,0,1,1
36809538,1,0,1,1
36809655,1,0,1,1
36813792,1,1,0,1
36814832,1,1,0,1
36815517,1,1,0,1
36815601,1,0,1,1
36816133,1,0,1,1
36816408,1,0,1,1
36816604,1,1,0,1
36817271,1,0,1,1
36818712,1,1,0,1
36820195,1,0,1,1
36820797,1,1,0,1
36821986,1,1,0,1
36823460,1,0,1,1
36824127,1,1,0,1
36825563,1,1,0,1
36827317,1,1,0,1
36827802,1,1,0,1
36827872,1,1,0,1
36829341,1,0,1,1
36831113,1,1,0,1
36831617,1,1,0,1
36832424,1,1,0,1
36832498,1,0,1,1
36833776,1,0,1,1
36834191,1,0,1,1
36834322,1,1,0,1
36836966,1,1,0,1
36839028,1,0,1,1
36840483,1,1,0,1
36840800,1,1,0,1
36841047,1,1,0,1
36841117,1,1,0,1
36843827,1,1,0,1
36846131,1,0,1,1
36847348,1,1,0,1
36847637,1,1,0,1
36847805,1,1,0,1
36848038,1,1,0,1
36849535,1,0,1,1
36850678,1,1,0,1
36851312,1,0,1,1
36851709,1,0,1,1
36852152,1,0,1,1
36852194,1,0,1,1
36854199,1,1,0,1
36855948,1,0,1,1
36856564,1,1,0,1
36858504,1,1,0,1
36858714,1,0,1,1
36860803,1,1,0,1
36861111,1,0,1,1
36862743,1,0,1,1
36862883,1,0,1,1
36865192,1,0,1,1
36865416,1,0,1,1
36867090,1,1,0,1
36867197,1,1,0,1
36867491,1,1,0,1
36868135,1,1,0,1
36869907,1,1,0,1
36870075,1,1,0,1
36871679,1,1,0,1
36873316,1,1,0,1
36877061,1,1,0,1
36880890,1,1,0,1
36880895,1,0,1,1
36882112,1,0,1,1
36882313,1,0,1,1
36885727,1,1,0,1
36887499,1,1,0,1
36890386,1,1,0,1
36890941,1,1,0,1
36891575,1,0,1,1
36891589,1,0,1,1
36891743,1,0,1,1
36892116,1,0,1,1
36894775,1,0,1,1
36895563,1,0,1,1
36896827,1,1,0,1
36898594,1,0,1,1
36899065,1,0,1,1
36899168,1,0,1,1
36900241,1,0,1,1
36900539,1,1,0,1
36900861,1,1,0,1
36901295,1,0,1,1
36901374,1,0,1,1
36902008,1,1,0,1
36902750,1,1,0,1
36903384,1,1,0,1
36905007,1,0,1,1
36905282,1,0,1,1
36908398,1,1,0,1
36908864,1,0,1,1
36909545,1,1,0,1
36910804,1,0,1,1
36911103,1,0,1,1
36912353,1,1,0,1
36912749,1,0,1,1
36913407,1,0,1,1
36913747,1,1,0,1
36916867,1,1,0,1
36919358,1,0,1,1
36919801,1,1,0,1
36920435,1,0,1,1
36920939,1,0,1,1
36922310,1,1,0,1
36923154,1,1,0,1
36923471,1,1,0,1
36925150,1,1,0,1
36925486,1,1,0,1
36927417,1,0,1,1
36928228,1,0,1,1
36929907,1,1,0,1
36931008,1,1,0,1
36931171,1,1,0,1
36935415,1,0,1,1
36936362,1,1,0,1
36936922,1,1,0,1
36936978,1,1,0,1
36937556,1,0,1,1
36939291,1,0,1,1
36940154,1,1,0,1
36940802,1,1,0,1
36940900,1,0,1,1
36941413,1,1,0,1
36942071,1,1,0,1
36943330,1,1,0,1
36945331,1,1,0,1
36946072,1,0,1,1
36947271,1,0,1,1
36948852,1,1,0,1
36950783,1,0,1,1
36951067,1,0,1,1
36952653,1,1,0,1
36953544,1,1,1,0
36953842,1,1,0,1
36956319,1,1,0,1
36956720,1,1,0,1
36957135,1,0,1,1
36957564,1,0,1,1
36957979,1,1,0,1
36958730,1,1,0,1
36958856,1,1,0,1
36959728,1,1,0,1
36960162,1,0,1,1
36961346,1,0,1,1
36963473,1,1,0,1
36963520,1,1,0,1
36963608,1,1,0,1
36963916,1,0,1,1
36964107,1,0,1,1
36965735,1,1,0,1
36965847,1,1,0,1
36967866,1,0,1,1
36969023,1,1,0,1
36969359,1,1,0,1
36969867,1,0,1,1
36970963,1,1,0,1
36971434,1,1,0,1
36972255,1,1,0,1
36972647,1,1,0,1
36972819,1,1,0,1
36973286,1,1,0,1
36973906,0,1,1,1
36974545,1,0,1,1
36975548,1,1,0,1
36975823,1,1,0,1
36976215,1,0,1,1
36976686,1,0,1,1
36976877,1,0,1,1
36978155,1,0,1,1
36978341,1,1,0,1
36978453,1,1,0,1
36978733,1,1,0,1
36978999,1,1,0,1
36979395,1,0,1,1
36979927,1,0,1,1
36980762,1,1,0,1
36980930,1,1,0,1
36982702,1,1,0,1
36983164,1,0,1,1
36983649,1,0,1,1
36985384,1,0,1,1
36985421,1,1,0,1
36985738,1,1,0,1
36986228,1,1,0,1
36987282,1,0,1,1
36987711,1,0,1,1
36987786,1,0,1,1
36990267,1,0,1,1
36991321,1,1,0,1
36992165,1,1,1,0
36992216,1,1,0,1
36992333,1,1,0,1
36993009,1,1,0,1
36993667,1,1,0,1
36995565,1,1,0,1
36996330,1,0,1,1
36996582,1,1,0,1
36996647,1,0,1,1
36996843,1,1,0,1
36997216,1,0,1,1
36998219,1,1,0,1
36998988,1,0,1,1
36999823,1,1,0,1
37000243,1,0,1,1
37000448,1,1,0,1
37001292,1,0,1,1
37002136,1,1,0,1
